,Sentiment,Open,High,Low,Close,Volume,year,month,quarter,weekno,pct_change_1w,pct_change_4w,pct_change_8w
2023-03-17,0.13122035012546898,20187.876953125,27787.8125,20068.66015625,27423.9296875,291799941081,2023,3,1,11,35.847813086640315,11.63549004785338,20.935179207942546
2023-03-24,0.09053707294453298,27448.1171875,28803.3359375,26636.26171875,27493.28515625,237951472709,2023,3,1,12,0.2529012783372586,18.51510775763905,19.128248931201774
2023-03-31,0.14140773389050407,27487.337890625,29159.90234375,26606.689453125,28478.484375,125355488197,2023,3,1,13,3.5834175987006,27.3482640406397,21.44694013927808
2023-04-07,0.0009908676185858,28473.33203125,28802.45703125,27276.720703125,27925.859375,99753957949,2023,4,2,14,-1.9405000375831927,38.33418360855774,28.980751810082552
2023-04-14,-0.16547735538882738,27920.513671875,31005.607421875,27828.48046875,30485.69921875,119751884450,2023,4,2,15,9.166557094538842,11.16459080131602,24.09913570074007
2023-04-21,-0.08186304691270488,30490.75,30601.740234375,27177.365234375,27276.91015625,128819648164,2023,4,2,16,-10.525555079040005,-0.7870103509649562,17.58238159212915
2023-04-28,-0.07610392109828881,27265.89453125,29995.837890625,27070.849609375,29340.26171875,137899994836,2023,4,2,17,7.564462216140044,3.0260646332236574,31.201904819797765
2023-05-05,0.02740930986090177,29336.56640625,29952.029296875,27680.79296875,29534.384765625,113011575658,2023,5,2,18,0.6616268414229687,5.759985284696367,46.3022122281155
2023-05-12,-0.348047001982477,29538.859375,29820.126953125,25878.4296875,26804.990234375,117160688074,2023,5,2,19,-9.241413196548908,-12.073559336671558,-2.2569320304489993
2023-05-19,-0.17706849225980845,26807.76953125,27646.34765625,26415.1015625,26890.12890625,88781429998,2023,5,2,20,0.31762246928863647,-1.4179804376097005,-2.193831135756019
2023-05-26,-0.09024615999985049,26888.841796875,27434.68359375,25890.59375,26719.291015625,83308148266,2023,5,2,21,-0.6353182285611547,-8.933017463337956,-6.177271712252064
2023-06-02,-0.094478845854803,26720.181640625,28432.0390625,26574.64453125,27249.58984375,96042392503,2023,6,2,22,1.984703964693102,-7.736050505220837,-2.421660591241881
2023-06-09,-0.16022742644391633,27252.32421875,27407.01953125,25434.8671875,26480.375,103639894144,2023,6,2,23,-2.822849254468418,-1.2110253782473324,-13.138370847294045
2023-06-16,0.18500644299719068,26481.76171875,26531.044921875,24797.16796875,26327.462890625,102854656415,2023,6,2,24,-0.5774544709997498,-2.0924630654865384,-3.480772786163433
2023-06-23,0.16722095469758497,26328.6796875,31389.5390625,26174.4921875,30695.46875,133810308903,2023,6,2,25,16.591062638741437,14.881299552633331,4.618933001486991
2023-06-30,0.06317251230685166,30708.73828125,31256.86328125,29600.275390625,30477.251953125,111912969348,2023,6,2,26,-0.7109088271375574,11.844809877442252,3.192438897855099
2023-07-07,-0.03450445728328809,30471.84765625,31460.052734375,29777.28515625,30342.265625,94698350019,2023,7,3,27,-0.4429084627859958,14.58397256458792,13.196331577426811
2023-07-14,-0.005071018991016216,30346.921875,31814.515625,29966.38671875,30334.068359375,101802396623,2023,7,3,28,-0.02701599717802594,15.21835007571779,12.80744865572041
2023-07-21,-0.01104783842724466,30331.783203125,30437.560546875,29556.427734375,29908.744140625,80663885320,2023,7,3,29,-1.4021337781371157,-2.5629991702765587,11.936892798296416
2023-07-28,-0.011812787751979168,29908.697265625,30330.640625,28934.294921875,29319.24609375,78242844660,2023,7,3,30,-1.9709889659803026,-3.799574387992888,7.5951831270396175
2023-08-04,-0.049478898180647705,29319.4453125,29987.998046875,28657.0234375,29074.091796875,89119058191,2023,8,3,31,-0.8361548454933199,-4.179562079504406,9.794864298088669
2023-08-11,-0.16859666591691028,29075.388671875,30176.796875,28724.140625,29397.71484375,85496932613,2023,8,3,32,1.1130976992711483,-3.0868049235328265,11.661784372767237
2023-08-18,-0.2045840792003132,29399.787109375,29660.25390625,25409.111328125,26049.556640625,110274505915,2023,8,3,33,-11.389178447782733,-12.903208111496966,-15.1354981649368
2023-08-25,-0.3649923350068373,26047.83203125,26786.8984375,25520.728515625,26047.66796875,89806245757,2023,8,3,34,-0.007250303339345621,-11.158466061981741,-14.534066231390685
2023-09-01,-0.22642128078928797,26047.234375,28089.337890625,25362.609375,25800.724609375,107047301712,2023,9,3,35,-0.9480440232548459,-11.258708304181098,-14.967705680761934
2023-09-08,-0.03333425585129069,25800.91015625,26414.005859375,25404.359375,25905.654296875,75496655969,2023,9,3,36,0.4066927928910724,-11.878680249248752,-14.598813485997042
2023-09-15,-0.20447826725935478,25905.42578125,26840.498046875,24930.296875,26608.693359375,85001324952,2023,9,3,37,2.7138440683384335,2.146434683951637,-11.03373236179297
2023-09-22,-0.2339349029218258,26606.19921875,27488.763671875,26389.30078125,26579.568359375,80830579313,2023,9,3,38,-0.10945670877798852,2.0420269148974546,-9.344298027359644
2023-09-29,-0.003546389520254287,26578.556640625,27259.5,26011.46875,26911.720703125,73774718486,2023,9,3,39,1.2496528884858416,4.306065471301945,-7.437450183680094
2023-10-06,-0.19573956004886672,26911.689453125,28494.458984375,26888.96875,27946.59765625,82548946327,2023,10,4,40,3.845450703584441,7.878370242982813,-4.936156416281823
2023-10-13,-0.37451581481227525,27946.78125,28102.169921875,26558.3203125,26862.375,74657255331,2023,10,4,41,-3.879623092536,0.9533787969172147,3.1202771340353097
2023-10-20,-7.474062596871508e-06,26866.203125,30104.0859375,26814.5859375,29682.94921875,103901034820,2023,10,4,42,10.500092485307055,11.675813607711927,13.956263779012135
2023-10-27,0.1786456891759702,29683.380859375,35150.43359375,29481.751953125,33909.80078125,166385785247,2023,10,4,43,14.239998631369154,26.003837344047565,31.429645076435065
2023-11-03,0.15110074946331592,33907.72265625,35919.84375,33874.8046875,34732.32421875,114866673186,2023,11,4,44,2.4256215564522066,24.281047181363903,34.0723682201679
2023-11-10,0.3225777357939094,34736.32421875,37926.2578125,34545.81640625,37313.96875,131271544924,2023,11,4,45,7.432973719208569,38.907928840990415,40.23224758179727
2023-11-17,0.22562209018605128,37310.0703125,37964.89453125,34948.5,36596.68359375,144203339960,2023,11,4,46,-1.9222966097649397,23.291938830096992,37.6872758012333
2023-11-24,0.06838580308391053,36625.37109375,38415.33984375,35670.97265625,37720.28125,132397535994,2023,11,4,47,3.070217150610577,11.237106620977144,40.16302289292079
2023-12-01,0.17144162303128208,37721.4140625,38954.109375,36750.12890625,38688.75,125900743254,2023,12,4,48,2.567501402180028,11.391192125041115,38.438140040806054
2023-12-08,0.2493910645482643,38689.27734375,44705.515625,38652.59375,44166.6015625,189438655240,2023,12,4,49,14.158771122096226,18.364792173172418,64.41808128469653
2023-12-15,-0.22984591127117746,44180.01953125,44361.2578125,40234.578125,41929.7578125,167796741073,2023,12,4,50,-5.0645593522396055,14.572561486584501,41.25873242411502
2023-12-22,-0.04014667297633399,41937.7421875,44367.95703125,40530.2578125,43997.90234375,150811253314,2023,12,4,51,4.932402759153187,16.642561735273386,29.749810762905128
2023-12-29,-0.05588117862234311,44012.19921875,44015.69921875,41424.0625,42099.40234375,157734052096,2023,12,4,52,-4.3149784395793755,8.815617831410938,21.211013920637466
2024-01-05,-0.10918565575049552,42091.75390625,45899.70703125,40813.53515625,44162.69140625,199300121409,2024,1,1,1,4.900993714002944,-0.008853197012381742,18.354313104928032
2024-01-12,-0.12733850323226506,44178.953125,48969.37109375,41903.76953125,42853.16796875,257271607085,2024,1,1,2,-2.9652256142040145,2.2022787738943617,17.095768688910606
2024-01-19,0.10005673854773925,42799.4453125,43566.2734375,40297.45703125,41618.40625,156328380280,2024,1,1,3,-2.881377917381578,-5.408203498337949,10.33429463095532
2024-01-26,-0.09222966716039169,41624.58984375,42209.38671875,38521.89453125,41816.87109375,147963423818,2024,1,1,4,0.4768679573115664,-0.6711051327833006,8.085350634874477
2024-02-02,0.021986087568621377,41815.625,43838.9453125,41431.28125,43185.859375,137494630328,2024,2,1,5,3.2737702402000357,-2.21189424861854,-2.2205516222753907
2024-02-09,0.15250662867124978,43184.96484375,48152.49609375,42264.81640625,47147.19921875,148083317468,2024,2,1,6,9.172770673270868,10.020335610033214,12.443290108140314
2024-02-16,0.4378473355284932,47153.52734375,52820.06640625,46905.3203125,52160.203125,211670121860,2024,2,1,7,10.63266533180698,25.329650567770123,18.55156802130926
2024-02-23,0.2566151202762083,52161.67578125,52945.05078125,50561.77734375,50731.94921875,167786296820,2024,2,1,8,-2.7382061814967273,21.319333302133316,20.505153029284216
2024-03-01,0.09378928109091157,50736.37109375,63913.1328125,50585.4453125,62440.6328125,303340698078,2024,3,1,9,23.07950665026408,44.58582905645836,41.38774341924112
2024-03-08,0.2230335275825423,62431.65234375,70083.0546875,59323.91015625,68300.09375,398558350521,2024,3,1,10,9.38405117561043,44.86564394441843,59.3816676512849
2024-03-15,0.15062621654081745,68299.2578125,73750.0703125,65630.6953125,69403.7734375,371692315799,2024,3,1,11,1.6159270462202002,33.058863423473305,66.76220857808556
2024-03-22,-0.04875940453350386,69392.484375,70046.2734375,60807.78515625,63778.76171875,367710588886,2024,3,1,12,-8.104763531071512,25.717152013504794,52.51921066921348
2024-03-29,-0.0885684698670188,63802.72265625,71727.6875,63038.4921875,69892.828125,231089038065,2024,3,1,13,9.586367376042283,11.934849114802915,61.84192959573356
2024-04-05,-0.17245295364029553,69893.4453125,71377.78125,64559.8984375,67837.640625,225435727182,2024,4,2,14,-2.940484102781471,-0.677090029616545,43.88477311293097
2024-04-12,0.03815359179545184,67840.5703125,72715.359375,65254.8359375,67195.8671875,227462333377,2024,4,2,15,-0.9460432756611681,-3.181248137737469,28.825930808719402
2024-04-19,-0.3031032796641383,67188.375,67931.4296875,59651.390625,63843.5703125,316239483749,2024,4,2,16,-4.988843831192646,0.10161469430183256,25.844899113208285
2024-04-26,-0.19254337114530368,63851.1015625,67233.9609375,62783.6328125,63755.3203125,182769607490,2024,4,2,17,-0.13822848497982987,-8.78131272857261,2.1054999617762027
2024-05-03,-0.13476823298704055,63750.98828125,64703.33203125,56555.29296875,62889.8359375,215665980040,2024,5,2,18,-1.3575092568867686,-7.293597834351273,-7.921303640231092
2024-05-10,0.23414998490788028,62891.03125,65494.90234375,60208.78125,60792.77734375,172891767553,2024,5,2,19,-3.334495252673353,-9.528993540455598,-12.407100748642197
2024-05-17,-0.026238471033081197,60793.35546875,67459.4609375,60492.625,67051.875,183137709457,2024,5,2,20,10.29579158862608,5.025258881663519,5.131979977415835
2024-05-24,0.13165624461313602,67066.2109375,71946.4609375,65937.1796875,68526.1015625,230639584500,2024,5,2,21,2.198635850973596,7.482953934849301,-1.955460380077445
2024-05-31,-0.013682780318519692,68526.921875,70597.8828125,66633.421875,67491.4140625,173298831369,2024,5,2,22,-1.5099173547123534,7.316886832990077,-0.5103753009540912
2024-06-07,0.017655115432292614,67489.609375,71907.8515625,67315.5234375,69342.5859375,188525370400,2024,6,2,23,2.742825736745913,14.063855884401356,3.1947184251821747
2024-06-14,0.08239236631193703,69324.1796875,70146.0703125,65056.89453125,66011.09375,176367079866,2024,6,2,24,-4.8043956573854185,-1.5522030517416519,3.3950536082027583
2024-06-21,-0.07923214724321505,66006.7421875,67188.3203125,63378.89453125,64096.19921875,169822750910,2024,6,2,25,-2.9008677518693626,-6.46454743921141,0.5346673886652331
2024-06-28,-0.25307441967230576,64113.86328125,64491.703125,58601.69921875,60320.13671875,162072634663,2024,6,2,26,-5.891242454350387,-10.625466132787032,-4.086032632210667
2024-07-05,-0.2688550144433975,60319.875,63777.2265625,53717.375,56662.375,201929981166,2024,7,3,27,-6.063914834617767,-18.28632544642762,-6.794232019364454
2024-07-12,0.16924711821976704,56659.07421875,59359.43359375,54321.01953125,57899.46484375,189267222177,2024,7,3,28,2.1832650744872506,-12.288281325818817,-13.649745299814509
2024-07-19,0.10927992846324346,57908.73828125,67442.640625,57796.44140625,66710.15625,215783582792,2024,7,3,29,15.217224252464012,4.078177899954705,-2.6500052842547084
2024-07-26,0.16465334528859396,66709.921875,68480.0625,63473.47265625,67912.0625,220211883809,2024,7,3,30,1.801684057665498,12.586055327838984,0.6232621487386014
2024-08-02,-0.06888297482163164,67911.8125,69987.5390625,61184.89453125,61415.06640625,240225463389,2024,8,3,31,-9.566777763155109,8.387737729401557,-11.432396735817218
2024-08-09,-0.07672087410430771,61414.80859375,62673.765625,49121.23828125,60880.11328125,342165105365,2024,8,3,32,-0.8710454230585363,5.147972344034102,-7.772906305994964
2024-08-16,0.11894588310051099,60881.23046875,61778.66015625,56161.59375,58894.10546875,200906660370,2024,8,3,33,-3.262161821751497,-11.716433030015573,-8.116072112553962
2024-08-23,0.04173576072783008,58893.53125,64947.0625,57864.7109375,64094.35546875,191742315260,2024,8,3,34,8.829831030813985,-5.62154481944942,6.2569797671344185
2024-08-30,-0.05242021459908711,64103.87109375,64996.421875,57768.53125,59119.4765625,211851503232,2024,8,3,35,-7.761805029267455,-3.737828480987171,4.336389998654311
2024-09-06,-0.42005833361356976,59117.48046875,59815.05859375,52598.69921875,53948.75390625,206718990868,2024,9,3,36,-8.746225367512528,-11.385260311489498,-6.823398019587157
2024-09-13,-0.143668640709045,53949.0859375,60648.0234375,53653.7578125,60571.30078125,204180799714,2024,9,3,37,12.275625284150959,2.8478152425456926,-9.20228015318132
2024-09-20,0.25589736778756755,60569.1171875,64119.53125,57501.33984375,63192.9765625,223535878280,2024,9,3,38,4.328247449593392,-1.4063311810499135,-6.948818462846718
2024-09-27,0.37791301731939436,63184.33984375,66480.6953125,62440.7265625,65790.6640625,189940906686,2024,9,3,39,4.110721857564026,11.284246559502842,7.1246322967497555
2024-10-04,0.042709527317194414,65792.1796875,66255.53125,59878.8046875,62067.4765625,223820375724,2024,10,4,40,-5.65914260488849,15.048953068236571,1.9503302757744478
2024-10-11,-0.10044646266629102,62067.609375,64443.70703125,58895.20703125,62445.08984375,178920619710,2024,10,4,41,0.6083915476566171,3.0935262052025125,6.029439358552113
2024-10-18,0.4597288751477459,62444.6171875,68969.75,62035.63671875,68418.7890625,235335722570,2024,10,4,42,9.566323362969587,8.269609669092738,6.74698038871524
2024-10-25,0.29967091306979043,68418.9765625,69462.734375,65188.03515625,66642.4140625,207874823078,2024,10,4,43,-2.5963262787029096,1.294636575169461,12.724973117863936
2024-11-01,0.08297018537643212,66628.734375,73577.2109375,66360.59375,69482.46875,264915482365,2024,11,4,44,4.261632366493329,11.946662887177851,28.79346364652624
2024-11-08,0.19410930807087695,69486.0234375,77252.75,66803.6484375,76545.4765625,377521795253,2024,11,4,45,10.16516531373246,22.580457092834628,26.372515655458486
2024-11-15,0.25502789433868156,76556.1875,93434.3515625,75773.7890625,91066.0078125,652639047903,2024,11,4,46,18.969809715854158,33.10087632406349,44.10779926220538
2024-11-22,0.2579461124730912,91064.3671875,99655.5,88741.6640625,98997.6640625,496969218057,2024,11,4,47,8.709788032358734,48.55053715439528,50.473726741006786
2024-11-29,0.23467906870684777,99006.7421875,99014.6796875,90770.8125,97461.5234375,447054790820,2024,11,4,48,-1.551693809694532,40.267790121518956,57.025110146630986
2024-12-06,0.34807791447355635,97468.8125,103900.46875,91998.78125,99920.7109375,528927053778,2024,12,4,49,2.5232393392424557,30.537708333312064,60.0137195534852
2024-12-13,0.19640307377030203,99916.7109375,102524.9140625,94321.2578125,101459.2578125,518163662416,2024,12,4,50,1.5397677424076273,11.41287539627205,48.29151349027503
2024-12-20,0.22468999975702678,101451.4375,108268.4453125,92175.1796875,97755.9296875,547900067553,2024,12,4,51,-3.650064276878384,-1.2543067422439935,46.68725775122802
2024-12-27,-0.03501627186224574,97756.1953125,99884.5703125,92403.1328125,94164.859375,340442582268,2024,12,4,52,-3.673506378569269,-3.3825287623521327,35.52319177634287
2025-01-03,0.04925971596486984,94160.1875,98956.9140625,91317.1328125,98107.4296875,259697276479,2025,1,1,1,4.186880688473393,-1.8147201245737765,28.16881427003004
2025-01-10,0.08806255456666434,98106.9921875,102712.484375,91220.84375,94701.453125,342088848703,2025,1,1,2,-3.471680558087198,-6.660609226994985,3.9920991375675285
2025-01-17,0.02258990004219433,94700.8359375,105884.2265625,89260.1015625,104462.0390625,350293377230,2025,1,1,3,10.306690779725036,6.860053805879263,5.519700946226558
2025-01-24,0.2570353390513124,104124.953125,109114.8828125,99471.359375,104819.484375,552620066589,2025,1,1,4,0.34217723079876805,11.314863177960333,7.549605914192892
2025-01-31,0.10515101925886208,104824.03125,106418.765625,97795.9375,102405.0234375,317700245002,2025,1,1,5,-2.3034466844561785,4.380497749955392,2.4862838511566787
2025-02-07,-0.31485870496542956,102402.796875,102755.7265625,91242.890625,96529.0859375,429422463304,2025,2,1,6,-5.737938728744307,1.9298888794110125,-4.85926270435677
2025-02-14,0.04828864707724081,96533.2578125,98819.46875,94101.203125,97508.96875,246933887525,2025,2,1,7,1.0151166386620947,-6.65607370380733,-0.25263013536822587
2025-02-21,0.09628925235295781,97508.3828125,99497.96875,93388.8359375,96125.546875,208513894959,2025,2,1,8,-1.418763722696026,-8.294199834924532,2.082185980007467
2025-02-28,0.07516992544066883,96134.203125,96950.15625,78248.9140625,84373.0078125,372406542774,2025,2,1,9,-12.226238959953905,-17.608526437187265,-13.999369791613159
2025-03-07,0.010213850604560787,84373.8671875,95043.4375,81529.2421875,86742.671875,389950915668,2025,3,1,10,2.8085570538934013,-10.138305949396887,-8.404075109063957
2025-03-14,-0.05885316201493977,86742.65625,86847.265625,76624.25,83969.1015625,259223937697,2025,3,1,11,-3.1974693107180707,-13.88576595678539,-19.617592844170893
2025-03-21,0.10035839085878971,83968.40625,87443.265625,81179.9921875,84043.2421875,167160723120,2025,3,1,12,0.08829512716033161,-12.569296175980792,-19.820973468225954
2025-03-28,0.0841424596635884,84046.2578125,88758.7265625,83557.640625,84353.1484375,172362412098,2025,3,1,13,0.3687461858130181,-0.02353759278576062,-17.627919406724658
2025-04-04,-0.11498738645851096,84352.0703125,88466.953125,81282.1015625,83843.8046875,218507186401,2025,4,2,14,-0.6038230456535842,-3.3419159507530494,-13.141408236490893
2025-04-11,-0.037614833746670885,83844.703125,84247.4765625,74436.6796875,83404.8359375,360841079553,2025,4,2,15,-0.5235553797160231,-0.6719919762152138,-14.464446699934975
2025-04-18,-0.015307235734148364,83404.515625,86429.3515625,82769.375,84450.8046875,178809179088,2025,4,2,16,1.2540864546317199,0.48494380915331536,-12.145306390487054
2025-04-25,0.19908666046728343,84450.8671875,95768.390625,83976.84375,94720.5,241336556385,2025,4,2,17,12.160565373535249,12.290414471229273,12.263984010733587
2025-05-02,0.3156195758185149,94714.6484375,97905.8984375,92860.8046875,96910.0703125,181515266508,2025,5,2,18,2.311611860684848,15.584056178867577,11.721334168898622
2025-05-09,0.19773534801947015,96904.6328125,104297.4921875,93399.859375,102970.8515625,291419200276,2025,5,2,19,6.254026264201618,23.459090117582537,22.62945493808408
2025-05-16,0.30487216555674135,102973.7109375,105747.453125,100814.40625,103489.2890625,345172395573,2025,5,2,20,0.503479860691769,22.54387562729523,23.138144565646314
2025-05-23,-0.019401952365831466,103489.2890625,111970.171875,102112.6875,107287.796875,401854560661,2025,5,2,21,3.6704357010376,13.267768724827246,27.18884696342192
2025-05-30,-0.2134620752327639,107278.5078125,110744.2109375,103685.7890625,103998.5703125,359655723565,2025,5,2,22,-3.0657974702679835,7.314513318525262,24.038467362162553
2025-06-06,0.1126139876712245,103994.71875,106813.578125,100436.8828125,104390.34375,319291924590,2025,6,2,23,0.3767104070015348,1.3785378735441611,25.161020433186444
2025-06-13,0.2572664240208134,104390.6484375,110561.421875,102822.0234375,106090.96875,360831532211,2025,6,2,24,1.6291018296412219,2.5139603441751035,25.624580064780677
2025-06-20,0.14861796729968005,106108.0859375,108915.375,102372.2109375,103309.6015625,316686655845,2025,6,2,25,-2.6216813931204674,-3.707966263055018,9.06783807359548
2025-06-27,0.09440138879276458,103315.078125,108305.546875,98286.203125,107088.4296875,358828101967,2025,6,2,26,3.657770495527357,2.971059472947979,10.502891332323316
2025-07-04,0.3454588103450599,107090.546875,110541.4609375,105157.3984375,108034.3359375,301107922273,2025,7,3,27,0.8832945377575285,3.490736840781783,4.91739584374189
2025-07-11,0.1918777488612386,108015.8359375,118856.4765625,107499.5546875,117516.9921875,397826843585,2025,7,3,28,8.777446695730063,10.770024604474159,13.554739096263656
2025-07-18,0.35886339711494186,117530.7109375,123091.609375,115765.6875,118003.2265625,597085403346,2025,7,3,29,0.4137566542072646,14.222903561495869,9.987556832753718
2025-07-25,0.10151348450046517,117998.125,120269.96875,114759.8203125,117635.8828125,498210632524,2025,7,3,30,-0.31129975060930626,9.849292921540664,13.112980744852475
2025-08-01,-0.0016064176044758016,117644.84375,119819.7890625,112724.4453125,113320.0859375,466039420355,2025,8,3,31,-3.6687758631258394,4.89265746314016,8.554184100481033
2025-08-08,0.05220143464782683,113320.390625,117689.203125,111943.8046875,116688.7265625,381936481455,2025,8,3,32,2.972677435894222,-0.704804989969865,9.989311943670987
2025-08-15,-0.0466125272864092,116678.2734375,124457.1171875,116363.8359375,117398.3515625,545718002633,2025,8,3,33,0.6081350109000683,-0.5125919160181902,13.637406191598389
2025-08-22,-0.018353495720799976,117398.421875,118595.7734375,111678.9453125,116874.0859375,446674283812,2025,8,3,34,-0.4465698351146741,-0.6475888621622627,9.137921135416782
2025-08-29,0.07854571763239457,116866.3671875,116996.25,107559.625,108410.8359375,483282404740,2025,8,3,35,-7.241340055934931,-4.332197561787609,0.3485003140277776
2025-09-05,0.16499154269641073,108409.40625,113357.4921875,107271.1796875,110650.984375,422612252607,2025,9,3,36,2.066351041506098,-5.17422922107742,-5.842565985304649
2025-09-12,0.17670377483816946,110650.5703125,116769.3828125,110024.0859375,116101.578125,289164285695,2025,9,3,37,4.925933357743806,-1.1045925434563064,-1.6115224073917966
2025-09-19,-0.034579978337365445,116093.5625,117911.7890625,114461.0625,115688.859375,314880867012,2025,9,3,38,-0.35548074080065106,-1.0141055247557706,-1.6551271524891442
2025-09-26,-0.039435092328602775,115691.125,116191.1484375,108713.3984375,109712.828125,344567851995,2025,9,3,39,-5.165606508945664,1.2009797510007303,-3.183246626277292
2025-10-03,0.32227778344499936,109707.140625,123944.703125,109144.296875,122266.53125,405350805411,2025,10,4,40,11.442329342469492,10.497463660724883,4.780071607442271
2025-10-10,0.22382673411773232,122267.46875,126198.0703125,104582.4140625,113214.3671875,552309116778,2025,10,4,41,-7.403632024197138,-2.4867973236259555,-3.56392088927463
2025-10-17,0.0035300083528602144,113236.4296875,116020.484375,103598.4296875,106467.7890625,627325900164,2025,10,4,42,-5.959118345666015,-7.970577601262652,-8.903853058209076
2025-10-24,-0.03854041303298913,106483.734375,113996.34375,106157.7890625,111033.921875,434050989054,2025,10,4,43,4.288745781899861,1.2041379049082757,2.4195791083210905
2025-10-31,-0.04404098786593368,111032.6171875,116273.3125,106376.6875,109556.1640625,384661984528,2025,10,4,44,-1.3309066162353833,-10.395622626694912,-0.9894356735134058
2025-11-07,-0.027556334834395728,109558.625,111167.3125,98962.0625,103372.40625,477660787099,2025,11,4,45,-5.644372332142145,-8.693208452245493,-10.96382330074378
2025-11-14,-0.21021559176506935,103371.703125,107428.2578125,94000.734375,94397.7890625,532082336625,2025,11,4,46,-8.681830590066198,-11.336762138372691,-18.40373431592579
2025-11-21,-0.42178386416170854,94420.46875,96728.46875,80659.8125,85090.6875,612585193708,2025,11,4,47,-9.859448674521232,-23.36514277520201,-22.44235341098587
2025-11-28,0.026057650147947024,85098.5625,92969.0859375,83490.8984375,90919.265625,422580529480,2025,11,4,48,6.84984255768295,-17.011273256033277,-25.638468111035085
2025-12-05,0.006742239738095538,90918.7421875,94060.7734375,83862.25,89387.7578125,448374375259,2025,12,4,49,-1.6844700647019817,-13.528415313927166,-21.045570422647465
2025-12-12,-0.29318810379642385,89389.359375,94601.5703125,87799.5625,90270.4140625,419874175578,2025,12,4,50,0.9874464597841914,-4.372321683580216,-15.21340411276092
2025-12-19,-0.06251285935888025,90257.796875,90647.5703125,84436.3125,88103.3828125,345169231684,2025,12,4,51,-2.400599656604685,3.540569950736394,-20.651832048511075
2025-12-26,-0.042755478093413304,88101.671875,90501.9296875,86411.796875,87301.4296875,204223392211,2025,12,4,52,-0.9102410139082862,-3.9791741746154297,-20.313539238471368
2026-01-02,-0.1671072331922395,87301.4296875,90884.4609375,86717.9140625,89944.6953125,211973900090,2026,1,1,1,3.02774609128591,0.6230579148972959,-12.98964726140348
2026-01-09,0.09051952325879808,89945.0546875,94762.0703125,89233.875,90513.1015625,277506231236,2026,1,1,2,0.6319508315917322,0.2688450058863978,-4.1152314461814115
2026-01-16,0.31929204899105823,90510.1015625,97860.6015625,90055.0234375,95525.1171875,272805438398,2026,1,1,3,5.537337179346524,8.42389263394665,12.262716395962837
2026-01-23,-0.06384045275221592,95525.15625,95598.4765625,87231.5703125,89503.875,259977400058,2026,1,1,4,-6.303307826025795,2.522805548985585,-1.5567554525108385
2026-01-30,-0.266650753171027,89506.1484375,90439.2890625,81071.4765625,84128.65625,311302222220,2026,1,1,5,-6.005570987848296,-6.46623910647871,-5.88346960613052
2026-02-06,-0.4417941244351086,84126.5,84136.921875,60074.203125,70555.390625,574640503750,2026,2,1,6,-16.133938458098218,-22.049527187750872,-21.839961234530314
2026-02-13,-0.16933673444193792,70553.796875,72206.90625,65092.109375,68857.84375,329887285338,2026,2,1,7,-2.405977573028284,-27.91650428981579,-21.84426800439434
2026-02-20,-0.34692207924903384,68856.984375,70939.2890625,65637.4296875,68005.421875,256783787827,2026,2,1,8,-1.2379444789105798,-24.019578062960957,-22.10273976219068
2026-02-27,-0.17541415665941468,68000.25,69953.53125,62553.1875,65881.796875,264955447869,2026,2,1,9,-3.1227289552050896,-21.68923193159881,-26.752993441021612
2026-03-06,-0.20059834349723088,65878.9296875,74051.8046875,63062.21875,68136.4921875,357443636014,2026,3,1,10,3.4223342705389737,-3.428368004305127,-24.721956256850596
2026-03-13,0.04945181473873893,68136.6875,73927.328125,65639.1953125,70968.265625,307233587283,2026,3,1,11,4.156030559523738,3.0648968368255147,-25.70721950992111
2026-03-20,0.10619975631629235,70965.3828125,75988.3984375,68805.5234375,70522.5859375,284507498262,2026,3,1,12,-0.6279985618572015,3.7014167298701217,-21.20722601395749
2026-03-27,-0.19503076904730282,70522.46875,71985.7421875,65532.5703125,66338.375,263762913538,2026,3,1,13,-5.9331501842661005,0.6930262176459534,-21.14651777764488
2026-04-03,-0.20905908023087272,66338.5,69230.359375,64971.70703125,66931.1015625,221867780239,2026,4,2,14,0.8934897222007576,-1.7690823027445735,-5.136799655412583
2026-04-10,0.07936175570204289,66938.6484375,73440.1171875,66610.6328125,72979.046875,242010927254,2026,4,2,15,9.03607616087485,2.8333526714955592,5.985088844725839
2026-04-17,-0.18139297167460125,72976.125,73784.234375,70540.5703125,70753.40625,53169814452,2026,4,2,16,-3.0496981261102563,0.32729984221588904,4.040831303202608
